userid,version,sum_gamerounds,retention_1,retention_7
182592,gate_40,23,False,False
182593,gate_40,56,True,False
182594,gate_40,35,False,False
182595,gate_40,26,False,False
182596,gate_40,73,True,False
182597,gate_40,52,True,True
182598,gate_40,19,False,False
182599,gate_40,107,False,False
182600,gate_40,65,False,False
182601,gate_40,46,False,False
182602,gate_40,68,True,False
182603,gate_40,6,True,False
182604,gate_40,82,True,True
182605,gate_40,106,False,False
182606,gate_40,50,False,False
182607,gate_40,115,False,False
182608,gate_40,55,False,False
182609,gate_40,23,False,False
182610,gate_40,0,False,False
182611,gate_40,0,False,False
182612,gate_40,70,False,False
182613,gate_40,114,True,False
182614,gate_40,7,True,False
182615,gate_40,41,False,False
182616,gate_40,25,False,False
182617,gate_40,28,False,False
182618,gate_40,102,False,False
182619,gate_40,1,True,False
182620,gate_40,11,False,False
182621,gate_40,41,False,False
182622,gate_40,35,False,False
182623,gate_40,20,False,False
182624,gate_40,27,False,False
182625,gate_40,134,False,False
182626,gate_40,57,False,False
182627,gate_40,7,False,False
182628,gate_40,62,True,True
182629,gate_40,57,False,False
182630,gate_40,65,False,False
182631,gate_40,90,False,False
182632,gate_40,8,True,True
182633,gate_40,50,False,False
182634,gate_40,77,False,False
182635,gate_40,80,False,False
182636,gate_40,149,True,False
182637,gate_40,56,True,False
182638,gate_40,18,True,False
182639,gate_40,96,False,False
182640,gate_40,4,True,False
182641,gate_40,26,False,False
182642,gate_40,7,False,False
182643,gate_40,39,False,False
182644,gate_40,32,False,False
182645,gate_40,14,True,False
182646,gate_40,18,True,False
182647,gate_40,20,False,False
182648,gate_40,133,True,False
182649,gate_40,14,True,True
182650,gate_40,7,False,False
182651,gate_40,27,True,False
182652,gate_40,26,False,False
182653,gate_40,88,False,False
182654,gate_40,39,False,False
182655,gate_40,143,False,False
182656,gate_40,50,False,False
182657,gate_40,61,False,False
182658,gate_40,47,False,False
182659,gate_40,109,True,False
182660,gate_40,15,True,False
182661,gate_40,47,False,False
182662,gate_40,8,True,True
182663,gate_40,46,True,False
182664,gate_40,28,True,True
182665,gate_40,79,True,False
182666,gate_40,60,True,False
182667,gate_40,17,True,False
182668,gate_40,21,True,False
182669,gate_40,57,False,False
182670,gate_40,3,True,False
182671,gate_40,77,False,False
182672,gate_40,20,False,False
182673,gate_40,29,True,False
182674,gate_40,91,False,False
182675,gate_40,26,False,False
182676,gate_40,6,False,False
182677,gate_40,13,False,False
182678,gate_40,48,False,False
182679,gate_40,7,False,False
182680,gate_40,10,True,True
182681,gate_40,35,True,True
182682,gate_40,66,True,True
182683,gate_40,31,False,False
182684,gate_40,32,True,False
182685,gate_40,68,True,False
182686,gate_40,25,False,False
182687,gate_40,0,False,False
182688,gate_40,38,False,False
182689,gate_40,90,False,False
182690,gate_40,61,False,False
182691,gate_40,38,True,False
182692,gate_40,8,False,False
182693,gate_40,197,False,False
182694,gate_40,83,False,False
182695,gate_40,85,True,False
182696,gate_40,5,True,True
182697,gate_40,118,False,False
182698,gate_40,21,True,False
182699,gate_40,76,False,False
182700,gate_40,47,False,False
182701,gate_40,49,False,False
182702,gate_40,17,False,False
182703,gate_40,100,False,False
182704,gate_40,66,True,True
182705,gate_40,26,False,False
182706,gate_40,88,False,False
182707,gate_40,23,True,False
182708,gate_40,31,False,False
182709,gate_40,23,True,False
182710,gate_40,102,False,False
182711,gate_40,76,True,False
182712,gate_40,44,False,False
182713,gate_40,17,False,False
182714,gate_40,139,False,False
182715,gate_40,62,False,False
182716,gate_40,196,False,False
182717,gate_40,10,True,True
182718,gate_40,158,True,False
182719,gate_40,124,False,False
182720,gate_40,2,True,False
182721,gate_40,24,False,False
182722,gate_40,16,False,False
182723,gate_40,57,False,False
182724,gate_40,23,False,False
182725,gate_40,80,True,False
182726,gate_40,8,False,False
182727,gate_40,7,True,True
182728,gate_40,4,False,False
182729,gate_40,22,False,False
182730,gate_40,6,False,False
182731,gate_40,53,False,False
182732,gate_40,25,True,True
182733,gate_40,5,True,True
182734,gate_40,148,False,False
182735,gate_40,98,False,False
182736,gate_40,68,True,False
182737,gate_40,194,True,False
182738,gate_40,162,True,False
182739,gate_40,156,False,False
182740,gate_40,60,False,False
182741,gate_40,6,False,False
182742,gate_40,18,False,False
182743,gate_40,45,True,True
182744,gate_40,15,False,False
182745,gate_40,14,False,False
182746,gate_40,13,True,False
182747,gate_40,5,True,True
182748,gate_40,7,False,False
182749,gate_40,0,False,False
182750,gate_40,77,False,False
182751,gate_40,184,False,False
182752,gate_40,5,False,False
182753,gate_40,169,False,False
182754,gate_40,6,False,False
182755,gate_40,31,False,False
182756,gate_40,22,False,False
182757,gate_40,121,True,True
182758,gate_40,14,False,False
182759,gate_40,45,True,False
182760,gate_40,55,True,False
182761,gate_40,18,False,False
182762,gate_40,83,True,False
182763,gate_40,40,True,False
182764,gate_40,124,False,False
182765,gate_40,186,True,False
182766,gate_40,44,True,True
182767,gate_40,192,True,False
182768,gate_40,1,False,False
182769,gate_40,46,False,False
182770,gate_40,86,True,True
182771,gate_40,4,False,False
182772,gate_40,75,True,True
182773,gate_40,36,False,False
182774,gate_40,17,True,False
182775,gate_40,42,False,False
182776,gate_40,49,True,False
182777,gate_40,70,False,False
182778,gate_40,14,True,True
182779,gate_40,34,False,False
182780,gate_40,29,False,False
182781,gate_40,95,True,True
182782,gate_40,285,False,False
182783,gate_40,24,False,False
182784,gate_40,18,False,False
182785,gate_40,35,False,False
182786,gate_40,13,False,False
182787,gate_40,25,True,False
182788,gate_40,13,True,False
182789,gate_40,145,False,False
182790,gate_40,82,False,False
182791,gate_40,61,True,False
182792,gate_40,3,False,False
182793,gate_40,23,True,True
182794,gate_40,33,False,False
182795,gate_40,207,True,True
182796,gate_40,12,False,False
182797,gate_40,25,False,False
182798,gate_40,83,True,False
182799,gate_40,0,False,False
182800,gate_40,10,True,False
182801,gate_40,58,True,True
182802,gate_40,4,True,True
182803,gate_40,43,True,True
182804,gate_40,47,True,True
182805,gate_40,26,True,True
182806,gate_40,13,False,False
182807,gate_40,51,True,True
182808,gate_40,94,True,True
182809,gate_40,61,True,False
182810,gate_40,118,True,False
182811,gate_40,45,True,True
182812,gate_40,13,True,True
182813,gate_40,27,True,False
182814,gate_40,47,False,False
182815,gate_40,61,True,True
182816,gate_40,72,True,True
182817,gate_40,1,False,False
182818,gate_40,201,False,False
182819,gate_40,9,True,True
182820,gate_40,50,False,False
182821,gate_40,52,False,False
182822,gate_40,107,False,False
182823,gate_40,162,True,False
182824,gate_40,81,False,False
182825,gate_40,63,True,False
182826,gate_40,270,False,False
182827,gate_40,110,True,True
182828,gate_40,37,False,False
182829,gate_40,153,True,True
182830,gate_40,18,True,False
182831,gate_40,24,True,True
182832,gate_40,119,False,False
182833,gate_40,138,False,False
182834,gate_40,58,False,False
182835,gate_40,2,True,False
182836,gate_40,55,False,False
182837,gate_40,290,True,False
182838,gate_40,158,False,False
182839,gate_40,82,True,False
182840,gate_40,97,True,False
182841,gate_40,34,False,False
182842,gate_40,14,True,True
182843,gate_40,23,False,False
182844,gate_40,42,False,False
182845,gate_40,16,False,False
182846,gate_40,74,False,False
182847,gate_40,57,True,True
182848,gate_40,24,True,False
182849,gate_40,15,True,True
182850,gate_40,3,False,False
182851,gate_40,3,False,False
182852,gate_40,73,False,False
182853,gate_40,149,False,False
182854,gate_40,49,False,False
182855,gate_40,30,True,False
182856,gate_40,29,False,False
182857,gate_40,3,True,False
182858,gate_40,5,False,False
182859,gate_40,32,False,False
182860,gate_40,24,False,False
182861,gate_40,32,False,False
182862,gate_40,69,False,False
182863,gate_40,7,True,True
182864,gate_40,3,False,False
182865,gate_40,13,False,False
182866,gate_40,1,True,False
182867,gate_40,41,False,False
182868,gate_40,28,False,False
182869,gate_40,27,True,False
182870,gate_40,1,False,False
182871,gate_40,14,False,False
182872,gate_40,28,False,False
182873,gate_40,57,True,True
182874,gate_40,2,True,True
182875,gate_40,33,False,False
182876,gate_40,165,True,True
182877,gate_40,87,True,True
182878,gate_40,8,False,False
182879,gate_40,111,True,False
182880,gate_40,19,False,False
182881,gate_40,103,True,True
182882,gate_40,30,False,False
182883,gate_40,27,True,True
182884,gate_40,8,True,False
182885,gate_40,73,True,True
182886,gate_40,20,False,False
182887,gate_40,101,False,False
182888,gate_40,98,True,False
182889,gate_40,28,False,False
182890,gate_40,68,False,False
182891,gate_40,65,False,False
182892,gate_40,94,False,False
182893,gate_40,27,True,True
182894,gate_40,80,True,False
182895,gate_40,23,True,True
182896,gate_40,52,True,False
182897,gate_40,87,True,False
182898,gate_40,73,False,False
182899,gate_40,51,False,False
182900,gate_40,1,False,False
182901,gate_40,5,False,False
182902,gate_40,44,True,False
182903,gate_40,14,False,False
182904,gate_40,79,False,False
182905,gate_40,68,False,False
182906,gate_40,44,True,False
182907,gate_40,24,False,False
182908,gate_40,32,False,False
182909,gate_40,17,False,False
182910,gate_40,39,False,False
182911,gate_40,53,True,True
182912,gate_40,38,True,False
182913,gate_40,86,True,True
182914,gate_40,118,True,False
182915,gate_40,20,True,False
182916,gate_40,50,False,False
182917,gate_40,14,False,False
182918,gate_40,140,False,False
182919,gate_40,131,False,False
182920,gate_40,11,False,False
182921,gate_40,93,False,False
182922,gate_40,42,False,False
182923,gate_40,24,False,False
182924,gate_40,8,False,False
182925,gate_40,165,False,False
182926,gate_40,30,True,True
182927,gate_40,133,False,False
182928,gate_40,11,False,False
182929,gate_40,19,False,False
182930,gate_40,76,False,False
182931,gate_40,177,False,False
182932,gate_40,8,False,False
182933,gate_40,77,False,False
182934,gate_40,46,False,False
182935,gate_40,91,True,True
182936,gate_40,64,False,False
182937,gate_40,14,False,False
182938,gate_40,13,True,True
182939,gate_40,43,True,False
182940,gate_40,24,False,False
182941,gate_40,36,True,False
182942,gate_40,32,False,False
182943,gate_40,6,True,False
182944,gate_40,55,False,False
182945,gate_40,33,False,False
182946,gate_40,36,True,False
182947,gate_40,181,True,False
182948,gate_40,104,False,False
182949,gate_40,154,False,False
182950,gate_40,8,True,True
182951,gate_40,67,False,False
182952,gate_40,9,True,False
182953,gate_40,157,False,False
182954,gate_40,71,True,False
182955,gate_40,40,True,True
182956,gate_40,35,False,False
182957,gate_40,99,True,True
182958,gate_40,32,False,False
182959,gate_40,49,False,False
182960,gate_40,59,False,False
182961,gate_40,2,False,False
182962,gate_40,86,True,True
182963,gate_40,56,True,True
182964,gate_40,34,False,False
182965,gate_40,130,False,False
182966,gate_40,19,True,True
182967,gate_40,191,True,True
182968,gate_40,17,True,True
182969,gate_40,115,False,False
182970,gate_40,24,True,False
182971,gate_40,66,False,False
182972,gate_40,6,False,False
182973,gate_40,30,False,False
182974,gate_40,132,True,False
182975,gate_40,29,False,False
182976,gate_40,60,True,False
182977,gate_40,7,True,False
182978,gate_40,1,False,False
182979,gate_40,46,True,False
182980,gate_40,45,False,False
182981,gate_40,110,True,True
182982,gate_40,59,True,True
182983,gate_40,3,False,False
182984,gate_40,4,True,False
182985,gate_40,23,False,False
182986,gate_40,77,True,False
182987,gate_40,116,False,False
182988,gate_40,94,False,False
182989,gate_40,4,False,False
182990,gate_40,70,False,False
182991,gate_40,0,True,True
182992,gate_40,60,True,False
182993,gate_40,132,False,False
182994,gate_40,25,False,False
182995,gate_40,79,False,False
182996,gate_40,41,False,False
182997,gate_40,1,True,False
182998,gate_40,12,False,False
182999,gate_40,37,True,True
183000,gate_40,15,False,False
183001,gate_40,71,False,False
183002,gate_40,38,False,False
183003,gate_40,51,False,False
183004,gate_40,2,True,True
183005,gate_40,4,False,False
183006,gate_40,39,True,False
183007,gate_40,22,True,True
183008,gate_40,41,True,False
183009,gate_40,8,False,False
183010,gate_40,58,True,False
183011,gate_40,145,True,True
183012,gate_40,77,False,False
183013,gate_40,199,False,False
183014,gate_40,37,True,True
183015,gate_40,164,True,True
183016,gate_40,6,True,False
183017,gate_40,6,True,True
183018,gate_40,42,False,False
183019,gate_40,96,True,True
183020,gate_40,132,True,False
183021,gate_40,5,True,False
183022,gate_40,1,False,False
183023,gate_40,88,True,True
183024,gate_40,121,False,False
183025,gate_40,81,False,False
183026,gate_40,14,False,False
183027,gate_40,177,False,False
183028,gate_40,22,False,False
183029,gate_40,12,True,False
183030,gate_40,119,False,False
183031,gate_40,16,False,False
183032,gate_40,15,True,True
183033,gate_40,34,False,False
183034,gate_40,84,True,True
183035,gate_40,53,False,False
183036,gate_40,1,False,False
183037,gate_40,11,False,False
183038,gate_40,71,False,False
183039,gate_40,15,True,False
183040,gate_40,78,True,False
183041,gate_40,29,True,True
183042,gate_40,31,True,True
183043,gate_40,9,True,False
183044,gate_40,57,True,True
183045,gate_40,114,True,True
183046,gate_40,39,True,True
183047,gate_40,55,True,False
183048,gate_40,39,False,False
183049,gate_40,44,True,False
183050,gate_40,5,False,False
183051,gate_40,141,True,False
183052,gate_40,5,False,False
183053,gate_40,113,False,False
183054,gate_40,40,False,False
183055,gate_40,47,True,False
183056,gate_40,3,True,False
183057,gate_40,245,False,False
183058,gate_40,56,False,False
183059,gate_40,43,True,False
183060,gate_40,18,False,False
183061,gate_40,53,False,False
183062,gate_40,57,True,True
183063,gate_40,139,True,False
183064,gate_40,7,True,True
183065,gate_40,1,False,False
183066,gate_40,11,True,True
183067,gate_40,48,False,False
183068,gate_40,113,False,False
183069,gate_40,41,True,False
183070,gate_40,89,False,False
183071,gate_40,45,False,False
183072,gate_40,33,True,False
183073,gate_40,104,False,False
183074,gate_40,40,False,False
183075,gate_40,20,False,False
183076,gate_40,7,False,False
183077,gate_40,130,False,False
183078,gate_40,55,False,False
183079,gate_40,109,True,True
183080,gate_40,84,False,False
183081,gate_40,55,False,False
183082,gate_40,251,False,False
183083,gate_40,81,True,False
183084,gate_40,95,False,False
183085,gate_40,52,True,True
183086,gate_40,41,True,True
183087,gate_40,8,False,False
183088,gate_40,17,True,False
183089,gate_40,68,False,False
183090,gate_40,46,False,False
183091,gate_40,87,False,False
183092,gate_40,0,True,True
183093,gate_40,34,False,False
183094,gate_40,13,True,False
183095,gate_40,128,False,False
183096,gate_40,5,False,False
183097,gate_40,12,True,True
183098,gate_40,82,True,True
183099,gate_40,73,False,False
183100,gate_40,69,False,False
183101,gate_40,11,False,False
183102,gate_40,130,False,False
183103,gate_40,103,True,False
183104,gate_40,23,False,False
183105,gate_40,7,True,False
183106,gate_40,76,True,True
183107,gate_40,27,True,False
183108,gate_40,78,False,False
183109,gate_40,22,True,True
183110,gate_40,20,True,True
183111,gate_40,38,True,True
183112,gate_40,59,False,False
183113,gate_40,35,False,False
183114,gate_40,47,True,False
183115,gate_40,67,False,False
183116,gate_40,3,False,False
183117,gate_40,136,False,False
183118,gate_40,90,True,True
183119,gate_40,31,False,False
183120,gate_40,11,True,True
183121,gate_40,86,False,False
183122,gate_40,4,False,False
183123,gate_40,183,True,False
183124,gate_40,127,False,False
183125,gate_40,45,False,False
183126,gate_40,9,True,False
183127,gate_40,53,True,False
183128,gate_40,69,True,False
183129,gate_40,22,False,False
183130,gate_40,19,True,False
183131,gate_40,128,True,True
183132,gate_40,8,False,False
183133,gate_40,73,False,False
183134,gate_40,113,True,False
183135,gate_40,44,False,False
183136,gate_40,37,False,False
183137,gate_40,14,False,False
183138,gate_40,22,True,False
183139,gate_40,21,False,False
183140,gate_40,42,False,False
183141,gate_40,12,True,False
183142,gate_40,83,True,False
183143,gate_40,30,False,False
183144,gate_40,25,False,False
183145,gate_40,70,True,False
183146,gate_40,17,False,False
183147,gate_40,4,True,False
183148,gate_40,12,True,True
183149,gate_40,79,True,False
183150,gate_40,86,False,False
183151,gate_40,44,True,True
183152,gate_40,11,False,False
183153,gate_40,5,True,False
183154,gate_40,11,False,False
183155,gate_40,1,True,False
183156,gate_40,101,False,False
183157,gate_40,0,True,False
183158,gate_40,85,True,False
183159,gate_40,16,False,False
183160,gate_40,44,True,False
183161,gate_40,108,True,False
183162,gate_40,79,True,False
183163,gate_40,8,True,False
183164,gate_40,73,True,False
183165,gate_40,0,True,True
183166,gate_40,14,True,False
183167,gate_40,20,True,False
183168,gate_40,18,False,False
183169,gate_40,40,False,False
183170,gate_40,9,True,False
183171,gate_40,8,True,False
183172,gate_40,39,False,False
183173,gate_40,4,True,True
183174,gate_40,64,False,False
183175,gate_40,6,True,False
183176,gate_40,63,True,False
183177,gate_40,81,False,False
183178,gate_40,1,False,False
183179,gate_40,76,False,False
183180,gate_40,315,True,False
183181,gate_40,33,False,False
183182,gate_40,132,True,False
183183,gate_40,12,True,True
183184,gate_40,85,True,True
183185,gate_40,13,False,False
183186,gate_40,104,False,False
183187,gate_40,16,False,False
183188,gate_40,7,False,False
183189,gate_40,57,True,False
183190,gate_40,35,False,False
183191,gate_40,46,False,False
183192,gate_40,14,False,False
183193,gate_40,10,True,False
183194,gate_40,8,True,False
183195,gate_40,40,False,False
183196,gate_40,30,False,False
183197,gate_40,2,True,False
183198,gate_40,10,False,False
183199,gate_40,10,False,False
183200,gate_40,99,False,False
183201,gate_40,83,True,True
183202,gate_40,22,False,False
183203,gate_40,8,False,False
183204,gate_40,40,False,False
183205,gate_40,12,True,False
183206,gate_40,10,False,False
183207,gate_40,24,True,True
183208,gate_40,35,True,True
183209,gate_40,18,True,True
183210,gate_40,24,False,False
183211,gate_40,36,False,False
183212,gate_40,67,False,False
183213,gate_40,16,False,False
183214,gate_40,21,False,False
183215,gate_40,45,True,True
183216,gate_40,136,False,False
183217,gate_40,41,False,False
183218,gate_40,43,False,False
183219,gate_40,82,False,False
183220,gate_40,0,True,False
183221,gate_40,22,True,False
183222,gate_40,7,False,False
183223,gate_40,29,False,False
183224,gate_40,64,False,False
183225,gate_40,14,False,False
183226,gate_40,11,True,True
183227,gate_40,13,False,False
183228,gate_40,18,True,False
183229,gate_40,50,False,False
183230,gate_40,7,False,False
183231,gate_40,30,False,False
183232,gate_40,4,True,False
183233,gate_40,21,True,True
183234,gate_40,14,False,False
183235,gate_40,70,False,False
183236,gate_40,62,True,False
183237,gate_40,28,False,False
183238,gate_40,5,False,False
183239,gate_40,12,True,True
183240,gate_40,40,False,False
183241,gate_40,236,True,False
183242,gate_40,17,False,False
183243,gate_40,20,False,False
183244,gate_40,16,True,False
183245,gate_40,201,True,False
183246,gate_40,115,False,False
183247,gate_40,5,True,False
183248,gate_40,11,False,False
183249,gate_40,14,True,False
183250,gate_40,22,False,False
183251,gate_40,31,False,False
183252,gate_40,72,False,False
183253,gate_40,26,True,False
183254,gate_40,51,True,True
183255,gate_40,10,False,False
183256,gate_40,33,False,False
183257,gate_40,297,True,False
183258,gate_40,3,False,False
183259,gate_40,77,False,False
183260,gate_40,16,False,False
183261,gate_40,12,False,False
183262,gate_40,165,True,False
183263,gate_40,86,True,False
183264,gate_40,1,True,False
183265,gate_40,118,True,False
183266,gate_40,8,False,False
183267,gate_40,78,True,False
183268,gate_40,4,False,False
183269,gate_40,24,False,False
183270,gate_40,353,False,False
183271,gate_40,43,True,True
183272,gate_40,64,True,False
183273,gate_40,26,False,False
183274,gate_40,146,True,False
183275,gate_40,108,True,False
183276,gate_40,71,True,False
183277,gate_40,134,True,False
183278,gate_40,102,True,True
183279,gate_40,16,False,False
183280,gate_40,111,False,False
183281,gate_40,105,False,False
183282,gate_40,12,False,False
183283,gate_40,6,False,False
183284,gate_40,19,False,False
183285,gate_40,135,False,False
183286,gate_40,27,False,False
183287,gate_40,6,True,False
183288,gate_40,43,False,False
183289,gate_40,60,True,False
183290,gate_40,13,True,False
183291,gate_40,97,False,False
183292,gate_40,58,False,False
183293,gate_40,82,False,False
183294,gate_40,2,False,False
183295,gate_40,140,False,False
183296,gate_40,112,True,False
183297,gate_40,61,False,False
183298,gate_40,83,False,False
183299,gate_40,13,True,False
183300,gate_40,35,False,False
183301,gate_40,3,True,True
183302,gate_40,19,False,False
183303,gate_40,24,False,False
183304,gate_40,63,True,True
183305,gate_40,140,True,True
183306,gate_40,0,False,False
183307,gate_40,45,False,False
183308,gate_40,69,False,False
183309,gate_40,33,False,False
183310,gate_40,9,True,False
183311,gate_40,32,False,False
183312,gate_40,105,False,False
183313,gate_40,5,False,False
183314,gate_40,59,False,False
183315,gate_40,61,True,False
183316,gate_40,79,False,False
183317,gate_40,117,False,False
183318,gate_40,108,True,False
183319,gate_40,61,False,False
183320,gate_40,1,True,True
183321,gate_40,14,True,False
183322,gate_40,64,False,False
183323,gate_40,182,True,True
183324,gate_40,7,True,True
183325,gate_40,52,True,True
183326,gate_40,45,True,True
183327,gate_40,123,False,False
183328,gate_40,36,True,True
183329,gate_40,18,False,False
183330,gate_40,52,False,False
183331,gate_40,135,False,False
183332,gate_40,30,True,True
183333,gate_40,97,True,False
183334,gate_40,87,False,False
183335,gate_40,20,True,True
183336,gate_40,56,True,True
183337,gate_40,33,False,False
183338,gate_40,32,True,True
183339,gate_40,118,False,False
183340,gate_40,11,True,False
183341,gate_40,65,False,False
183342,gate_40,25,True,False
183343,gate_40,16,False,False
183344,gate_40,55,True,False
183345,gate_40,64,True,True
183346,gate_40,17,False,False
183347,gate_40,59,False,False
183348,gate_40,106,True,False
183349,gate_40,70,True,True
183350,gate_40,64,False,False
183351,gate_40,169,False,False
183352,gate_40,0,False,False
183353,gate_40,75,True,False
183354,gate_40,132,True,True
183355,gate_40,112,False,False
183356,gate_40,4,False,False
183357,gate_40,8,True,True
183358,gate_40,70,False,False
183359,gate_40,136,True,False
183360,gate_40,41,False,False
183361,gate_40,2,True,True
183362,gate_40,5,True,True
183363,gate_40,13,True,True
183364,gate_40,99,False,False
183365,gate_40,51,True,True
183366,gate_40,23,False,False
183367,gate_40,22,True,False
183368,gate_40,34,True,False
183369,gate_40,105,True,True
183370,gate_40,56,False,False
183371,gate_40,71,True,False
183372,gate_40,127,True,False
183373,gate_40,95,False,False
183374,gate_40,172,False,False
183375,gate_40,25,False,False
183376,gate_40,19,True,False
183377,gate_40,82,False,False
183378,gate_40,10,True,False
183379,gate_40,12,True,False
183380,gate_40,24,False,False
183381,gate_40,211,True,True
183382,gate_40,3,False,False
183383,gate_40,11,True,False
183384,gate_40,55,False,False
183385,gate_40,28,True,True
183386,gate_40,130,False,False
183387,gate_40,9,False,False
183388,gate_40,165,False,False
183389,gate_40,20,True,False
183390,gate_40,46,True,False
183391,gate_40,27,False,False
183392,gate_40,8,True,True
183393,gate_40,86,True,False
183394,gate_40,138,True,False
183395,gate_40,45,True,True
183396,gate_40,21,False,False
183397,gate_40,130,True,False
183398,gate_40,69,True,True
183399,gate_40,95,True,False
183400,gate_40,6,True,False
183401,gate_40,8,False,False
183402,gate_40,7,True,True
183403,gate_40,3,False,False
183404,gate_40,13,True,False
183405,gate_40,15,False,False
183406,gate_40,99,False,False
183407,gate_40,63,True,False
183408,gate_40,16,False,False
183409,gate_40,9,True,False
183410,gate_40,13,False,False
183411,gate_40,85,True,False
183412,gate_40,117,True,True
183413,gate_40,18,True,False
183414,gate_40,7,False,False
183415,gate_40,226,False,False
183416,gate_40,96,False,False
183417,gate_40,16,True,False
183418,gate_40,13,True,True
183419,gate_40,47,False,False
183420,gate_40,77,True,True
183421,gate_40,133,True,False
183422,gate_40,54,True,False
183423,gate_40,169,True,True
183424,gate_40,95,False,False
183425,gate_40,39,False,False
183426,gate_40,208,True,True
183427,gate_40,146,False,False
183428,gate_40,49,False,False
183429,gate_40,41,False,False
183430,gate_40,50,False,False
183431,gate_40,56,False,False
183432,gate_40,90,True,True
183433,gate_40,84,True,False
183434,gate_40,25,False,False
183435,gate_40,60,True,True
183436,gate_40,57,False,False
183437,gate_40,38,True,False
183438,gate_40,10,False,False
183439,gate_40,3,True,False
183440,gate_40,82,False,False
183441,gate_40,12,True,False
183442,gate_40,43,False,False
183443,gate_40,59,False,False
183444,gate_40,2,True,False
183445,gate_40,2,False,False
183446,gate_40,39,True,False
183447,gate_40,33,True,False
183448,gate_40,21,True,False
183449,gate_40,9,False,False
183450,gate_40,13,False,False
183451,gate_40,92,False,False
183452,gate_40,2,False,False
183453,gate_40,7,False,False
183454,gate_40,93,True,False
183455,gate_40,4,False,False
183456,gate_40,140,False,False
183457,gate_40,36,True,False
183458,gate_40,96,False,False
183459,gate_40,79,False,False
183460,gate_40,98,True,True
183461,gate_40,55,False,False
183462,gate_40,25,False,False
183463,gate_40,20,True,False
183464,gate_40,38,True,False
183465,gate_40,68,False,False
183466,gate_40,34,False,False
183467,gate_40,24,False,False
183468,gate_40,140,True,True
183469,gate_40,12,True,True
183470,gate_40,20,False,False
183471,gate_40,161,False,False
183472,gate_40,66,False,False
183473,gate_40,120,False,False
183474,gate_40,28,False,False
183475,gate_40,37,True,True
183476,gate_40,130,False,False
183477,gate_40,6,True,True
183478,gate_40,20,True,True
183479,gate_40,122,False,False
183480,gate_40,94,False,False
183481,gate_40,4,False,False
183482,gate_40,7,True,False
183483,gate_40,66,False,False
183484,gate_40,22,False,False
183485,gate_40,1,True,False
183486,gate_40,20,False,False
183487,gate_40,41,False,False
183488,gate_40,64,True,False
183489,gate_40,37,True,False
183490,gate_40,41,True,False
183491,gate_40,13,False,False
183492,gate_40,90,False,False
183493,gate_40,9,False,False
183494,gate_40,85,False,False
183495,gate_40,16,False,False
183496,gate_40,24,False,False
183497,gate_40,63,True,False
183498,gate_40,32,True,True
183499,gate_40,8,False,False
183500,gate_40,69,True,True
183501,gate_40,59,True,True
183502,gate_40,90,True,False
183503,gate_40,50,False,False
183504,gate_40,12,False,False
183505,gate_40,39,True,True
183506,gate_40,6,True,False
183507,gate_40,6,False,False
183508,gate_40,30,True,False
183509,gate_40,9,True,True
183510,gate_40,70,True,True
183511,gate_40,29,False,False
183512,gate_40,41,False,False
183513,gate_40,71,False,False
183514,gate_40,1,False,False
183515,gate_40,242,False,False
183516,gate_40,4,False,False
183517,gate_40,99,False,False
183518,gate_40,79,False,False
183519,gate_40,104,True,False
183520,gate_40,98,False,False
183521,gate_40,35,False,False
183522,gate_40,39,False,False
183523,gate_40,206,False,False
183524,gate_40,24,False,False
183525,gate_40,11,True,True
183526,gate_40,71,True,False
183527,gate_40,0,True,True
183528,gate_40,39,False,False
183529,gate_40,120,False,False
183530,gate_40,59,False,False
183531,gate_40,155,False,False
183532,gate_40,26,False,False
183533,gate_40,12,False,False
183534,gate_40,24,True,False
183535,gate_40,42,True,True
183536,gate_40,24,False,False
183537,gate_40,69,True,False
183538,gate_40,8,True,False
183539,gate_40,25,True,True
183540,gate_40,12,True,False
183541,gate_40,38,False,False
183542,gate_40,45,False,False
183543,gate_40,11,True,True
183544,gate_40,14,True,False
183545,gate_40,63,False,False
183546,gate_40,19,False,False
183547,gate_40,16,True,False
183548,gate_40,12,False,False
183549,gate_40,42,False,False
183550,gate_40,108,True,True
183551,gate_40,58,False,False
183552,gate_40,62,False,False
183553,gate_40,42,True,False
183554,gate_40,14,True,False
183555,gate_40,41,True,False
183556,gate_40,201,False,False
183557,gate_40,96,True,False
183558,gate_40,92,True,True
183559,gate_40,8,False,False
183560,gate_40,12,True,False
183561,gate_40,29,False,False
183562,gate_40,23,False,False
183563,gate_40,9,False,False
183564,gate_40,19,False,False
183565,gate_40,65,False,False
183566,gate_40,16,False,False
183567,gate_40,1,True,False
183568,gate_40,62,False,False
183569,gate_40,25,True,True
183570,gate_40,7,True,False
183571,gate_40,18,False,False
183572,gate_40,152,False,False
183573,gate_40,58,False,False
183574,gate_40,20,False,False
183575,gate_40,4,True,False
183576,gate_40,21,False,False
183577,gate_40,90,True,False
183578,gate_40,52,True,False
183579,gate_40,198,False,False
183580,gate_40,2,False,False
183581,gate_40,69,True,False
183582,gate_40,27,False,False
183583,gate_40,31,False,False
183584,gate_40,67,False,False
183585,gate_40,67,True,False
183586,gate_40,102,False,False
183587,gate_40,10,False,False
183588,gate_40,93,False,False
183589,gate_40,15,False,False
